nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
256.65,214.1,258.53,212.19,254.91,212.18,261.5,213.97,251.92,213.99,265.29,224.35,249.79,224.38,269.16,237.62,246.54,236.28,258.87,237.95,247.86,237.29,260.46,253.9,250.97,253.26,261.94,275.29,252.5,275.83,263.49,295.8,254.72,295.96
256.38,214.2,257.98,212.24,254.89,212.21,261.0,213.81,251.88,213.94,265.27,224.51,249.33,224.35,269.14,238.01,246.2,236.34,259.18,237.84,248.54,237.63,260.69,254.21,250.96,253.48,262.11,275.58,252.87,275.77,263.51,295.95,254.57,296.29
256.95,214.07,258.81,212.29,255.12,212.16,261.0,213.83,251.69,213.83,265.21,224.5,249.11,224.41,269.13,237.73,246.09,236.31,259.41,237.55,249.05,237.31,260.81,254.3,250.99,253.71,262.22,275.76,252.99,276.01,263.58,295.78,255.05,296.33
257.05,214.07,258.81,212.27,255.11,212.18,261.26,213.81,251.82,213.69,265.26,224.46,248.41,224.33,269.14,237.68,245.64,236.34,259.75,237.72,249.8,237.31,261.08,254.17,250.86,253.8,262.62,276.26,253.18,276.44,264.69,296.77,255.04,296.57
257.05,214.04,258.86,212.28,255.15,212.22,261.19,213.8,251.88,213.71,265.21,224.39,248.45,224.36,269.41,237.85,245.26,236.2,259.92,237.78,250.02,236.9,261.11,253.86,250.91,253.61,262.73,276.44,253.31,276.64,265.08,296.93,255.21,296.79
429.98,103.11,436.38,97.31,425.26,97.19,447.4,101.43,420.55,101.2,463.24,137.74,413.24,136.98,491.85,167.49,386.04,166.06,469.28,195.59,402.71,191.72,453.16,220.32,419.75,218.02,457.9,277.26,416.33,274.56,460.68,329.03,414.16,324.26
429.97,103.1,436.37,97.32,425.26,97.19,447.41,101.42,420.57,101.18,463.27,137.74,413.19,136.98,491.89,167.53,386.05,166.11,469.24,195.61,402.72,191.72,453.15,220.37,419.74,218.04,457.9,277.27,416.34,274.55,460.57,328.48,414.17,324.25
429.97,103.1,436.36,97.32,425.27,97.19,447.39,101.42,420.58,101.19,463.23,137.75,413.19,136.98,491.9,167.49,386.05,166.11,469.25,195.61,402.73,191.73,453.16,220.37,419.74,218.04,457.9,277.27,416.34,274.56,460.69,328.95,414.16,324.25
429.97,103.1,436.36,97.32,425.27,97.19,447.4,101.42,420.58,101.19,463.23,137.76,413.19,136.98,491.9,167.49,386.05,166.11,469.25,195.61,402.73,191.73,453.16,220.38,419.74,218.05,457.9,277.27,416.34,274.56,460.69,328.96,414.16,324.25
429.97,103.1,436.36,97.32,425.27,97.19,447.39,101.42,420.58,101.19,463.23,137.75,413.19,136.98,491.91,167.5,386.04,166.12,469.24,195.61,402.76,191.77,453.16,220.39,419.74,218.06,457.9,277.28,416.33,274.57,460.69,328.96,414.16,324.24
429.98,103.1,436.37,97.32,425.29,97.19,447.37,101.44,420.58,101.19,463.21,137.74,413.18,136.99,491.92,167.49,386.02,166.12,469.22,195.63,402.74,191.75,453.18,220.49,419.72,218.1,457.89,277.35,416.32,274.6,460.6,328.49,414.18,324.26
429.98,103.1,436.36,97.32,425.28,97.2,447.37,101.43,420.58,101.2,463.2,137.72,413.18,136.99,491.92,167.47,386.02,166.14,469.22,195.63,402.79,191.79,453.18,220.47,419.73,218.1,457.89,277.31,416.33,274.61,460.59,328.48,414.16,324.26
429.98,103.1,436.36,97.32,425.28,97.2,447.36,101.42,420.58,101.19,463.19,137.7,413.18,136.97,491.91,167.48,386.02,166.13,469.21,195.63,402.78,191.78,453.17,220.45,419.71,218.08,457.88,277.32,416.32,274.6,460.7,328.92,414.16,324.25
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.16,137.69,413.18,136.99,491.93,167.43,386.02,166.14,469.26,195.62,402.78,191.78,453.44,219.78,419.71,218.1,457.97,276.79,416.33,274.59,460.43,327.87,414.16,324.28
429.98,103.1,436.37,97.32,425.28,97.19,447.36,101.43,420.57,101.2,463.15,137.68,413.19,136.99,491.93,167.42,386.01,166.13,469.28,195.63,402.77,191.77,453.43,219.8,419.71,218.1,457.96,276.8,416.32,274.6,460.43,327.88,414.16,324.28
429.98,103.1,436.37,97.32,425.28,97.19,447.35,101.43,420.57,101.19,463.15,137.68,413.19,136.99,491.94,167.42,386.01,166.13,469.28,195.62,402.78,191.78,453.44,219.81,419.72,218.11,457.96,276.81,416.32,274.62,460.43,327.88,414.16,324.29
429.98,103.1,436.37,97.32,425.28,97.19,447.36,101.43,420.57,101.19,463.16,137.68,413.19,136.98,491.93,167.42,386.01,166.13,469.28,195.62,402.77,191.78,453.43,219.8,419.71,218.1,457.97,276.8,416.32,274.61,460.43,327.87,414.17,324.28
429.98,103.1,436.37,97.32,425.28,97.19,447.36,101.43,420.57,101.19,463.16,137.68,413.19,136.98,491.93,167.42,386.01,166.13,469.28,195.62,402.77,191.78,453.44,219.81,419.71,218.11,457.97,276.8,416.32,274.61,460.43,327.87,414.17,324.28
429.98,103.1,436.37,97.32,425.28,97.19,447.36,101.43,420.57,101.19,463.16,137.68,413.19,136.98,491.94,167.42,386.01,166.13,469.28,195.62,402.77,191.79,453.44,219.8,419.72,218.11,457.97,276.81,416.32,274.61,460.43,327.87,414.17,324.28
429.98,103.1,436.37,97.32,425.28,97.19,447.36,101.43,420.57,101.2,463.16,137.69,413.19,136.98,491.93,167.42,386.01,166.13,469.28,195.62,402.77,191.78,453.44,219.8,419.71,218.1,457.98,276.81,416.32,274.61,460.43,327.87,414.17,324.27
429.98,103.09,436.37,97.32,425.28,97.19,447.36,101.43,420.57,101.2,463.16,137.69,413.19,136.98,491.93,167.42,386.01,166.13,469.28,195.62,402.77,191.79,453.44,219.8,419.72,218.1,457.97,276.81,416.32,274.61,460.43,327.87,414.17,324.27
429.98,103.1,436.37,97.32,425.28,97.19,447.36,101.43,420.57,101.2,463.16,137.69,413.19,136.98,491.93,167.42,386.01,166.13,469.28,195.62,402.77,191.78,453.44,219.8,419.71,218.1,457.98,276.81,416.32,274.61,460.43,327.87,414.18,324.27
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.16,137.69,413.19,136.98,491.93,167.42,386.01,166.13,469.28,195.62,402.77,191.79,453.44,219.8,419.72,218.1,457.97,276.81,416.32,274.61,460.43,327.87,414.17,324.27
429.98,103.1,436.37,97.32,425.28,97.19,447.36,101.43,420.57,101.2,463.16,137.69,413.19,136.98,491.93,167.42,386.01,166.13,469.28,195.62,402.77,191.78,453.44,219.8,419.71,218.1,457.97,276.81,416.32,274.61,460.43,327.87,414.18,324.28
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.15,137.69,413.19,136.99,491.93,167.42,386.01,166.14,469.28,195.62,402.77,191.78,453.43,219.79,419.7,218.1,457.97,276.79,416.32,274.59,460.43,327.87,414.18,324.26
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.16,137.68,413.18,136.98,491.93,167.42,386.01,166.14,469.28,195.62,402.8,191.79,453.43,219.79,419.7,218.09,457.97,276.81,416.32,274.61,460.43,327.91,414.17,324.25
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.13,137.66,413.19,136.98,491.93,167.43,386.01,166.15,469.28,195.62,402.79,191.79,453.44,219.78,419.71,218.08,457.95,276.78,416.3,274.58,460.43,327.94,414.14,324.24
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.13,137.65,413.19,136.98,491.93,167.42,386.02,166.15,469.28,195.62,402.79,191.78,453.45,219.72,419.71,218.02,457.95,276.76,416.3,274.53,460.43,327.98,414.15,324.18
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.11,137.64,413.18,136.99,491.92,167.43,386.01,166.12,469.27,195.63,402.79,191.77,453.44,219.67,419.71,218.0,457.95,276.76,416.3,274.53,460.42,327.98,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.11,137.64,413.17,136.98,491.92,167.43,386.0,166.1,469.28,195.63,402.79,191.77,453.45,219.67,419.7,218.0,457.95,276.76,416.3,274.53,460.41,327.98,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.09,137.63,413.17,136.98,491.94,167.38,386.01,166.1,469.28,195.62,402.79,191.77,453.46,219.68,419.7,218.01,457.95,276.75,416.3,274.53,460.41,327.98,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.09,137.63,413.17,136.98,491.93,167.38,386.01,166.1,469.28,195.61,402.79,191.77,453.46,219.68,419.7,218.01,457.95,276.75,416.3,274.53,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.09,137.63,413.17,136.98,491.94,167.38,386.01,166.1,469.28,195.62,402.79,191.77,453.45,219.68,419.7,218.0,457.95,276.75,416.3,274.53,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.09,137.63,413.17,136.98,491.94,167.38,386.01,166.11,469.28,195.62,402.79,191.77,453.46,219.67,419.7,217.99,457.95,276.75,416.31,274.53,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.09,137.63,413.17,136.98,491.94,167.38,386.01,166.11,469.28,195.61,402.79,191.77,453.46,219.67,419.7,217.99,457.95,276.75,416.31,274.53,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.09,137.63,413.17,136.98,491.94,167.38,386.01,166.11,469.28,195.62,402.79,191.77,453.46,219.68,419.7,218.0,457.95,276.76,416.31,274.53,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.09,137.63,413.17,136.98,491.94,167.38,386.01,166.11,469.28,195.62,402.79,191.77,453.45,219.68,419.7,217.99,457.95,276.75,416.31,274.53,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.08,137.63,413.17,136.98,491.93,167.38,386.01,166.11,469.28,195.62,402.79,191.77,453.45,219.67,419.7,217.99,457.95,276.75,416.31,274.53,460.41,327.98,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.08,137.63,413.17,136.98,491.94,167.38,386.01,166.11,469.28,195.62,402.79,191.77,453.45,219.68,419.7,217.99,457.95,276.75,416.31,274.53,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.09,137.63,413.17,136.98,491.93,167.38,386.01,166.11,469.28,195.62,402.79,191.77,453.45,219.67,419.7,217.99,457.95,276.75,416.31,274.53,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.08,137.62,413.17,136.98,491.93,167.38,386.01,166.1,469.28,195.61,402.79,191.78,453.45,219.67,419.7,217.99,457.95,276.75,416.31,274.53,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.09,137.63,413.17,136.98,491.93,167.38,386.01,166.1,469.28,195.61,402.79,191.78,453.45,219.69,419.69,218.01,457.96,276.74,416.31,274.53,460.42,327.98,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.08,137.63,413.17,136.98,491.94,167.38,386.01,166.1,469.27,195.61,402.79,191.78,453.45,219.7,419.69,218.01,457.96,276.73,416.31,274.54,460.42,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.08,137.63,413.17,136.98,491.94,167.38,386.01,166.1,469.27,195.62,402.79,191.78,453.45,219.71,419.69,218.02,457.96,276.74,416.3,274.54,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.64,413.18,136.99,491.94,167.39,386.01,166.1,469.26,195.62,402.79,191.78,453.45,219.72,419.69,218.02,457.96,276.74,416.3,274.55,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.64,413.18,136.99,491.94,167.39,386.01,166.1,469.26,195.62,402.79,191.78,453.45,219.72,419.69,218.02,457.96,276.74,416.3,274.55,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.64,413.18,136.99,491.94,167.39,386.01,166.1,469.26,195.62,402.79,191.78,453.45,219.72,419.69,218.02,457.96,276.74,416.3,274.55,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.64,413.18,136.99,491.94,167.39,386.01,166.1,469.26,195.62,402.79,191.78,453.45,219.72,419.69,218.02,457.96,276.74,416.3,274.55,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.64,413.18,136.99,491.94,167.39,386.01,166.1,469.26,195.62,402.79,191.78,453.45,219.72,419.69,218.02,457.96,276.74,416.3,274.55,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.64,413.18,136.99,491.94,167.39,386.01,166.1,469.26,195.62,402.79,191.78,453.45,219.72,419.69,218.02,457.96,276.74,416.3,274.55,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.64,413.18,136.99,491.94,167.39,386.01,166.1,469.26,195.62,402.79,191.78,453.45,219.72,419.69,218.02,457.96,276.74,416.3,274.55,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.64,413.18,136.99,491.94,167.39,386.01,166.1,469.26,195.62,402.79,191.78,453.45,219.71,419.69,218.01,457.96,276.74,416.3,274.55,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.64,413.18,136.99,491.94,167.39,386.01,166.1,469.26,195.62,402.79,191.78,453.45,219.71,419.69,218.01,457.96,276.74,416.3,274.55,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.64,413.18,136.98,491.94,167.39,386.01,166.1,469.26,195.62,402.79,191.78,453.44,219.71,419.69,218.01,457.96,276.75,416.3,274.55,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.63,413.2,136.98,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.44,219.72,419.69,218.03,457.96,276.73,416.29,274.5,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.63,413.2,136.98,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.7,218.03,457.97,276.73,416.29,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.63,413.19,136.98,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.7,218.03,457.97,276.73,416.29,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.63,413.19,136.98,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.7,218.03,457.97,276.73,416.29,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.63,413.2,136.98,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.7,218.03,457.97,276.73,416.29,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.2,463.07,137.64,413.19,136.99,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.7,218.03,457.96,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.63,413.19,136.98,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.7,218.03,457.96,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.63,413.19,136.98,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.7,218.03,457.96,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.43,420.57,101.19,463.07,137.63,413.19,136.98,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.7,218.03,457.96,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.63,413.19,136.98,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.7,218.03,457.96,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.63,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.61,402.8,191.79,453.45,219.72,419.7,218.03,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.61,402.8,191.79,453.45,219.72,419.7,218.03,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.63,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.69,218.02,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.63,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.71,419.69,218.02,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.63,413.2,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.71,419.69,218.02,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.94,167.35,386.01,166.09,469.26,195.62,402.8,191.79,453.45,219.71,419.69,218.02,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.71,419.69,218.02,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.64,413.2,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.71,419.69,218.02,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.2,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.71,419.69,218.02,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.64,413.19,136.99,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.71,419.69,218.02,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.69,218.03,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.35,101.42,420.57,101.19,463.06,137.64,413.19,136.99,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.69,218.03,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.35,101.42,420.57,101.19,463.06,137.64,413.19,136.99,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.69,218.03,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.45,219.72,419.69,218.03,457.95,276.73,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.69,218.05,457.96,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.69,218.05,457.96,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.64,413.19,136.99,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.69,218.05,457.96,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.69,218.05,457.96,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.69,218.05,457.96,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.69,218.05,457.96,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.69,218.05,457.96,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.69,218.05,457.96,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.64,413.19,136.99,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.69,218.05,457.96,276.74,416.28,274.51,460.41,327.99,414.16,324.19
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.06,137.64,413.19,136.99,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.7,218.05,457.95,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.35,101.42,420.57,101.19,463.06,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.7,218.05,457.95,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.7,218.05,457.95,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.7,218.05,457.95,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.94,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.7,218.05,457.95,276.74,416.28,274.51,460.41,327.99,414.16,324.2
429.98,103.1,436.37,97.32,425.28,97.2,447.36,101.42,420.57,101.19,463.07,137.64,413.19,136.99,491.93,167.35,386.01,166.1,469.26,195.62,402.8,191.79,453.46,219.74,419.7,218.05,457.95,276.74,416.28,274.51,460.41,327.99,414.16,324.2
